visitor_fastBreakPoints,visitor_pointsInPaint,visitor_biggestLead,visitor_secondChancePoints,visitor_pointsOffTurnovers,visitor_longestRun,visitor_points,visitor_fgm,visitor_fga,visitor_fgp,visitor_ftm,visitor_fta,visitor_ftp,visitor_tpm,visitor_tpa,visitor_tpp,visitor_offReb,visitor_defReb,visitor_totReb,visitor_assists,visitor_pFouls,visitor_steals,visitor_turnovers,visitor_blocks,visitor_plusMinus,visitor_min,game_id,visitor_team,home_fastBreakPoints,home_pointsInPaint,home_biggestLead,home_secondChancePoints,home_pointsOffTurnovers,home_longestRun,home_points,home_fgm,home_fga,home_fgp,home_ftm,home_fta,home_ftp,home_tpm,home_tpa,home_tpp,home_offReb,home_defReb,home_totReb,home_assists,home_pFouls,home_steals,home_turnovers,home_blocks,home_plusMinus,home_min,home_team
6.0,42.0,7.0,12.0,8.0,9.0,104.0,42.0,79.0,53.2,9.0,12.0,75.0,11.0,28.0,39.3,7.0,32.0,39.0,24.0,20.0,5.0,14.0,7.0,-4,240:00,10344,Denver Nuggets,11.0,64.0,9.0,13.0,20.0,7.0,108.0,42.0,86.0,48.8,17.0,22.0,77.3,7.0,29.0,24.1,8.0,29.0,37.0,21.0,12.0,8.0,7.0,4.0,4,240:00,Utah Jazz
16.0,40.0,6.0,15.0,24.0,8.0,94.0,35.0,98.0,35.7,10.0,19.0,52.6,14.0,42.0,33.3,18.0,37.0,55.0,23.0,28.0,11.0,12.0,3.0,-5,240:00,10346,Portland Trail Blazers,11.0,32.0,13.0,10.0,1.0,8.0,99.0,33.0,78.0,42.3,22.0,33.0,66.7,11.0,30.0,36.7,12.0,41.0,53.0,25.0,18.0,8.0,16.0,7.0,5,240:00,Los Angeles Lakers
6.0,54.0,26.0,11.0,23.0,10.0,112.0,42.0,83.0,50.6,16.0,18.0,88.9,12.0,30.0,40.0,7.0,35.0,42.0,27.0,27.0,13.0,13.0,3.0,17,240:00,10086,Miami Heat,7.0,36.0,6.0,9.0,13.0,10.0,95.0,30.0,80.0,37.5,27.0,38.0,71.1,8.0,33.0,24.2,12.0,31.0,43.0,21.0,19.0,9.0,17.0,5.0,-17,240:00,San Antonio Spurs
23.0,54.0,16.0,4.0,21.0,11.0,128.0,44.0,87.0,50.6,25.0,28.0,89.3,15.0,34.0,44.1,9.0,33.0,42.0,29.0,18.0,11.0,14.0,3.0,11,240:00,10347,Minnesota Timberwolves,4.0,50.0,8.0,22.0,10.0,11.0,117.0,40.0,91.0,44.0,22.0,28.0,78.6,15.0,46.0,32.6,13.0,32.0,45.0,27.0,24.0,3.0,15.0,6.0,-11,240:00,Detroit Pistons
14.0,60.0,6.0,4.0,17.0,7.0,115.0,46.0,88.0,52.3,14.0,18.0,77.8,9.0,32.0,28.1,6.0,33.0,39.0,30.0,20.0,11.0,10.0,2.0,-9,240:00,10348,Phoenix Suns,9.0,40.0,14.0,7.0,17.0,7.0,124.0,44.0,84.0,52.4,16.0,22.0,72.7,20.0,40.0,50.0,6.0,35.0,41.0,25.0,21.0,6.0,15.0,1.0,9,240:00,Atlanta Hawks
18.0,54.0,4.0,13.0,10.0,7.0,120.0,43.0,90.0,47.8,22.0,24.0,91.7,12.0,29.0,41.4,10.0,41.0,51.0,30.0,19.0,8.0,17.0,7.0,-7,265:00,9216,Chicago Bulls,22.0,60.0,11.0,17.0,22.0,8.0,127.0,48.0,113.0,42.5,17.0,19.0,89.5,14.0,36.0,38.9,22.0,36.0,58.0,30.0,17.0,10.0,12.0,5.0,7,265:00,Toronto Raptors
7.0,52.0,4.0,21.0,12.0,12.0,110.0,41.0,88.0,46.6,17.0,25.0,68.0,11.0,29.0,37.9,11.0,33.0,44.0,19.0,13.0,6.0,10.0,6.0,-1,240:00,10351,Los Angeles Lakers,10.0,54.0,17.0,4.0,14.0,12.0,111.0,46.0,89.0,51.7,6.0,11.0,54.5,13.0,30.0,43.3,7.0,36.0,43.0,29.0,22.0,5.0,7.0,6.0,1,240:00,LA Clippers
25.0,56.0,2.0,7.0,20.0,13.0,114.0,42.0,80.0,52.5,19.0,23.0,82.6,11.0,31.0,35.5,5.0,20.0,25.0,29.0,16.0,13.0,15.0,3.0,-12,240:00,10350,Sacramento Kings,20.0,48.0,26.0,14.0,24.0,13.0,126.0,47.0,84.0,56.0,12.0,16.0,75.0,20.0,42.0,47.6,9.0,31.0,40.0,27.0,19.0,11.0,15.0,3.0,12,240:00,Golden State Warriors
10.0,70.0,12.0,13.0,14.0,10.0,122.0,49.0,90.0,54.4,18.0,23.0,78.3,6.0,26.0,23.1,10.0,33.0,43.0,30.0,17.0,5.0,9.0,6.0,7,240:00,10354,Chicago Bulls,13.0,54.0,1.0,10.0,10.0,8.0,115.0,47.0,95.0,49.5,9.0,9.0,100,12.0,27.0,44.4,10.0,27.0,37.0,25.0,19.0,3.0,12.0,3.0,-7,240:00,Indiana Pacers
11.0,38.0,17.0,15.0,14.0,13.0,102.0,36.0,90.0,40.0,16.0,20.0,80.0,14.0,35.0,40.0,15.0,36.0,51.0,26.0,17.0,6.0,12.0,0.0,1,240:00,10352,Cleveland Cavaliers,14.0,40.0,10.0,20.0,17.0,11.0,101.0,38.0,92.0,41.3,11.0,12.0,91.7,14.0,43.0,32.6,15.0,37.0,52.0,27.0,22.0,9.0,14.0,2.0,-1,240:00,Charlotte Hornets
7.0,42.0,24.0,12.0,11.0,7.0,102.0,37.0,82.0,45.1,19.0,25.0,76.0,9.0,28.0,32.1,11.0,44.0,55.0,23.0,17.0,4.0,13.0,9.0,9,240:00,10353,Boston Celtics,7.0,36.0,0.0,19.0,8.0,10.0,93.0,34.0,104.0,32.7,15.0,20.0,75.0,10.0,26.0,38.5,20.0,36.0,56.0,18.0,24.0,5.0,11.0,4.0,-9,240:00,Detroit Pistons
16.0,60.0,8.0,17.0,16.0,12.0,114.0,43.0,93.0,46.2,19.0,21.0,90.5,9.0,29.0,31.0,13.0,27.0,40.0,27.0,16.0,12.0,9.0,4.0,-11,240:00,10355,Atlanta Hawks,14.0,46.0,18.0,8.0,6.0,12.0,125.0,46.0,81.0,56.8,16.0,18.0,88.9,17.0,27.0,63.0,8.0,37.0,45.0,29.0,18.0,7.0,14.0,4.0,11,240:00,Toronto Raptors
17.0,48.0,2.0,15.0,18.0,12.0,106.0,36.0,83.0,43.4,23.0,29.0,79.3,11.0,33.0,33.3,9.0,26.0,35.0,15.0,20.0,9.0,17.0,6.0,-25,240:00,10357,Houston Rockets,24.0,68.0,28.0,19.0,30.0,12.0,131.0,51.0,89.0,57.3,16.0,20.0,80.0,13.0,28.0,46.4,11.0,33.0,44.0,33.0,25.0,14.0,12.0,5.0,25,240:00,San Antonio Spurs
11.0,36.0,0.0,13.0,12.0,10.0,102.0,41.0,99.0,41.4,8.0,11.0,72.7,12.0,34.0,35.3,16.0,26.0,42.0,25.0,12.0,10.0,9.0,2.0,-23,240:00,10358,Brooklyn Nets,14.0,56.0,34.0,17.0,13.0,10.0,125.0,48.0,85.0,56.5,12.0,14.0,85.7,17.0,38.0,44.7,9.0,41.0,50.0,33.0,16.0,7.0,16.0,5.0,23,240:00,Utah Jazz
13.0,58.0,8.0,6.0,13.0,6.0,113.0,42.0,75.0,56.0,21.0,23.0,91.3,8.0,25.0,32.0,5.0,33.0,38.0,27.0,18.0,8.0,14.0,5.0,8,240:00,10359,New Orleans Pelicans,7.0,32.0,6.0,14.0,21.0,6.0,105.0,35.0,78.0,44.9,16.0,17.0,94.1,19.0,41.0,46.3,7.0,24.0,31.0,22.0,20.0,9.0,15.0,4.0,-8,240:00,Denver Nuggets
6.0,44.0,16.0,12.0,12.0,11.0,98.0,36.0,70.0,51.4,17.0,23.0,73.9,9.0,27.0,33.3,6.0,30.0,36.0,23.0,22.0,5.0,13.0,5.0,-9,240:00,10356,Philadelphia 76ers,4.0,44.0,11.0,19.0,20.0,10.0,107.0,39.0,85.0,45.9,19.0,23.0,82.6,10.0,34.0,29.4,11.0,29.0,40.0,22.0,18.0,8.0,10.0,0.0,9,240:00,Dallas Mavericks
8.0,28.0,7.0,11.0,7.0,11.0,96.0,33.0,87.0,37.9,15.0,21.0,71.4,15.0,42.0,35.7,13.0,38.0,51.0,24.0,18.0,5.0,13.0,6.0,3,240:00,10360,Oklahoma City Thunder,8.0,58.0,10.0,15.0,16.0,11.0,93.0,40.0,101.0,39.6,7.0,10.0,70.0,6.0,33.0,18.2,18.0,36.0,54.0,18.0,18.0,6.0,12.0,4.0,-3,240:00,Portland Trail Blazers
7.0,68.0,31.0,23.0,13.0,14.0,135.0,53.0,105.0,50.5,16.0,22.0,72.7,13.0,39.0,33.3,16.0,46.0,62.0,33.0,21.0,6.0,8.0,5.0,20,240:00,10361,Memphis Grizzlies,3.0,34.0,4.0,15.0,10.0,14.0,115.0,39.0,90.0,43.3,20.0,29.0,69.0,17.0,48.0,35.4,7.0,31.0,38.0,27.0,20.0,2.0,9.0,3.0,-20,240:00,Orlando Magic
22.0,46.0,30.0,8.0,27.0,16.0,104.0,38.0,91.0,41.8,17.0,18.0,94.4,11.0,32.0,34.4,11.0,38.0,49.0,27.0,17.0,14.0,12.0,6.0,18,240:00,10362,Miami Heat,10.0,42.0,5.0,10.0,18.0,16.0,86.0,33.0,86.0,38.4,10.0,16.0,62.5,10.0,36.0,27.8,12.0,38.0,50.0,23.0,19.0,4.0,19.0,5.0,-18,240:00,Charlotte Hornets
7.0,46.0,36.0,12.0,8.0,15.0,95.0,40.0,99.0,40.4,7.0,14.0,50.0,8.0,31.0,25.8,20.0,44.0,64.0,26.0,16.0,6.0,10.0,7.0,15,240:00,10363,Phoenix Suns,9.0,42.0,6.0,10.0,10.0,12.0,80.0,30.0,85.0,35.3,15.0,19.0,78.9,5.0,24.0,20.8,8.0,34.0,42.0,14.0,17.0,8.0,9.0,4.0,-15,240:00,Washington Wizards
25.0,48.0,21.0,12.0,20.0,11.0,115.0,39.0,98.0,39.8,26.0,36.0,72.2,11.0,38.0,28.9,15.0,41.0,56.0,24.0,26.0,8.0,14.0,4.0,-7,265:00,10364,New York Knicks,17.0,72.0,9.0,21.0,18.0,11.0,122.0,48.0,102.0,47.1,17.0,28.0,60.7,9.0,34.0,26.5,14.0,43.0,57.0,29.0,23.0,8.0,13.0,7.0,7,265:00,Los Angeles Lakers
24.0,34.0,34.0,16.0,26.0,12.0,137.0,49.0,92.0,53.3,16.0,22.0,72.7,23.0,50.0,46.0,10.0,34.0,44.0,36.0,18.0,9.0,10.0,6.0,29,240:00,10365,Milwaukee Bucks,12.0,52.0,1.0,16.0,7.0,12.0,108.0,41.0,85.0,48.2,12.0,21.0,57.1,14.0,45.0,31.1,9.0,29.0,38.0,25.0,18.0,6.0,16.0,6.0,-29,240:00,Portland Trail Blazers
14.0,56.0,1.0,5.0,19.0,12.0,103.0,42.0,87.0,48.3,10.0,16.0,62.5,9.0,30.0,30.0,7.0,34.0,41.0,23.0,16.0,8.0,14.0,1.0,-10,240:00,10366,Oklahoma City Thunder,11.0,56.0,17.0,14.0,20.0,12.0,113.0,43.0,83.0,51.8,15.0,22.0,68.2,12.0,32.0,37.5,7.0,40.0,47.0,30.0,15.0,13.0,15.0,4.0,10,240:00,Sacramento Kings
18.0,32.0,7.0,13.0,12.0,10.0,104.0,36.0,87.0,41.4,16.0,22.0,72.7,16.0,41.0,39.0,8.0,28.0,36.0,24.0,19.0,8.0,10.0,9.0,-20,240:00,10369,Brooklyn Nets,10.0,64.0,22.0,13.0,13.0,10.0,124.0,49.0,94.0,52.1,16.0,21.0,76.2,10.0,32.0,31.2,11.0,44.0,55.0,37.0,20.0,7.0,10.0,2.0,20,240:00,Denver Nuggets
11.0,46.0,5.0,14.0,13.0,9.0,105.0,40.0,95.0,42.1,13.0,19.0,68.4,12.0,32.0,37.5,14.0,33.0,47.0,28.0,22.0,6.0,10.0,9.0,-13,240:00,10368,Detroit Pistons,20.0,40.0,13.0,13.0,16.0,9.0,118.0,42.0,91.0,46.2,17.0,21.0,81.0,17.0,36.0,47.2,11.0,40.0,51.0,27.0,19.0,6.0,10.0,7.0,13,240:00,Minnesota Timberwolves
8.0,52.0,17.0,1.0,11.0,13.0,119.0,45.0,84.0,53.6,17.0,21.0,81.0,12.0,24.0,50.0,4.0,34.0,38.0,29.0,17.0,5.0,9.0,5.0,11,240:00,10367,Philadelphia 76ers,11.0,50.0,1.0,8.0,13.0,13.0,108.0,39.0,81.0,48.1,23.0,26.0,88.5,7.0,26.0,26.9,6.0,32.0,38.0,21.0,19.0,3.0,8.0,4.0,-11,240:00,Chicago Bulls
10.0,56.0,4.0,20.0,21.0,9.0,94.0,37.0,95.0,38.9,15.0,16.0,93.8,5.0,25.0,20.0,15.0,35.0,50.0,21.0,18.0,7.0,12.0,4.0,-9,240:00,10372,Atlanta Hawks,13.0,32.0,12.0,13.0,7.0,8.0,103.0,38.0,88.0,43.2,11.0,13.0,84.6,16.0,36.0,44.4,12.0,36.0,48.0,25.0,25.0,8.0,14.0,5.0,9,240:00,Dallas Mavericks
10.0,42.0,20.0,8.0,14.0,16.0,85.0,31.0,83.0,37.3,15.0,17.0,88.2,8.0,31.0,25.8,13.0,34.0,47.0,17.0,26.0,5.0,19.0,2.0,-13,240:00,10370,Indiana Pacers,13.0,44.0,17.0,12.0,24.0,19.0,98.0,34.0,84.0,40.5,19.0,28.0,67.9,11.0,32.0,34.4,16.0,34.0,50.0,25.0,22.0,9.0,10.0,5.0,13,240:00,Cleveland Cavaliers
15.0,58.0,33.0,21.0,16.0,9.0,116.0,45.0,99.0,45.5,13.0,14.0,92.9,13.0,46.0,28.3,16.0,39.0,55.0,29.0,17.0,9.0,14.0,6.0,33,240:00,10371,Boston Celtics,10.0,48.0,0.0,12.0,16.0,6.0,83.0,29.0,81.0,35.8,20.0,21.0,95.2,5.0,26.0,19.2,8.0,32.0,40.0,17.0,16.0,8.0,17.0,5.0,-33,240:00,Orlando Magic
15.0,50.0,15.0,4.0,24.0,13.0,120.0,41.0,77.0,53.2,26.0,36.0,72.2,12.0,29.0,41.4,5.0,28.0,33.0,29.0,23.0,12.0,10.0,4.0,13,240:00,10373,New Orleans Pelicans,4.0,46.0,11.0,16.0,16.0,13.0,107.0,40.0,84.0,47.6,11.0,16.0,68.8,16.0,45.0,35.6,5.0,28.0,33.0,28.0,23.0,5.0,16.0,7.0,-13,240:00,Houston Rockets
28.0,46.0,26.0,13.0,13.0,10.0,137.0,48.0,88.0,54.5,22.0,27.0,81.5,19.0,38.0,50.0,7.0,43.0,50.0,28.0,15.0,6.0,10.0,4.0,24,240:00,10374,Milwaukee Bucks,7.0,30.0,9.0,10.0,12.0,9.0,113.0,40.0,96.0,41.7,15.0,16.0,93.8,18.0,46.0,39.1,10.0,34.0,44.0,26.0,20.0,6.0,10.0,2.0,-24,240:00,LA Clippers
12.0,40.0,35.0,9.0,26.0,15.0,121.0,43.0,76.0,56.6,17.0,21.0,81.0,18.0,32.0,56.2,5.0,32.0,37.0,29.0,23.0,9.0,18.0,1.0,21,240:00,10376,Miami Heat,10.0,58.0,0.0,12.0,26.0,14.0,100.0,36.0,80.0,45.0,21.0,23.0,91.3,7.0,31.0,22.6,7.0,26.0,33.0,25.0,18.0,10.0,16.0,0.0,-21,240:00,Washington Wizards
21.0,48.0,23.0,14.0,20.0,9.0,116.0,41.0,84.0,48.8,19.0,29.0,65.5,15.0,35.0,42.9,14.0,37.0,51.0,21.0,20.0,9.0,18.0,5.0,15,240:00,10375,Toronto Raptors,14.0,58.0,2.0,17.0,23.0,9.0,101.0,39.0,95.0,41.1,14.0,16.0,87.5,9.0,40.0,22.5,9.0,29.0,38.0,28.0,19.0,11.0,13.0,4.0,-15,240:00,Charlotte Hornets
9.0,50.0,27.0,17.0,7.0,11.0,127.0,49.0,90.0,54.4,17.0,19.0,89.5,12.0,32.0,37.5,10.0,34.0,44.0,31.0,23.0,5.0,10.0,5.0,3,240:00,10377,Phoenix Suns,20.0,46.0,2.0,14.0,16.0,12.0,124.0,43.0,90.0,47.8,28.0,31.0,90.3,10.0,26.0,38.5,11.0,29.0,40.0,18.0,18.0,7.0,9.0,2.0,-3,240:00,Chicago Bulls
2.0,46.0,16.0,14.0,26.0,9.0,110.0,41.0,82.0,50.0,13.0,17.0,76.5,15.0,43.0,34.9,6.0,34.0,40.0,30.0,19.0,12.0,15.0,3.0,12,240:00,10378,Golden State Warriors,8.0,52.0,8.0,9.0,13.0,8.0,98.0,37.0,90.0,41.1,13.0,17.0,76.5,11.0,36.0,30.6,18.0,32.0,50.0,21.0,14.0,8.0,17.0,2.0,-12,240:00,Oklahoma City Thunder
4.0,40.0,12.0,22.0,16.0,17.0,104.0,36.0,95.0,37.9,24.0,35.0,68.6,8.0,33.0,24.2,20.0,36.0,56.0,18.0,23.0,8.0,16.0,3.0,-9,240:00,10379,New York Knicks,6.0,46.0,11.0,10.0,27.0,14.0,113.0,39.0,93.0,41.9,23.0,27.0,85.2,12.0,48.0,25.0,14.0,35.0,49.0,19.0,26.0,6.0,10.0,6.0,9,240:00,Utah Jazz
10.0,54.0,7.0,17.0,27.0,12.0,114.0,43.0,95.0,45.3,22.0,24.0,91.7,6.0,26.0,23.1,11.0,37.0,48.0,27.0,15.0,7.0,8.0,5.0,5,240:00,10380,Phoenix Suns,19.0,50.0,14.0,10.0,9.0,12.0,109.0,41.0,89.0,46.1,17.0,18.0,94.4,10.0,32.0,31.2,6.0,38.0,44.0,24.0,22.0,7.0,14.0,4.0,-5,240:00,Philadelphia 76ers
13.0,48.0,0.0,18.0,13.0,10.0,112.0,37.0,93.0,39.8,28.0,33.0,84.8,10.0,31.0,32.3,18.0,25.0,43.0,22.0,16.0,10.0,13.0,4.0,-21,240:00,10381,Indiana Pacers,5.0,56.0,35.0,8.0,19.0,9.0,133.0,52.0,90.0,57.8,12.0,16.0,75.0,17.0,33.0,51.5,10.0,33.0,43.0,36.0,26.0,8.0,14.0,7.0,21,240:00,Atlanta Hawks
16.0,64.0,35.0,9.0,20.0,14.0,126.0,50.0,91.0,54.9,12.0,16.0,75.0,14.0,40.0,35.0,11.0,41.0,52.0,32.0,14.0,6.0,13.0,8.0,35,240:00,10382,Boston Celtics,6.0,54.0,0.0,15.0,14.0,14.0,91.0,38.0,99.0,38.4,5.0,13.0,38.5,10.0,36.0,27.8,15.0,25.0,40.0,22.0,18.0,6.0,13.0,4.0,-35,240:00,Brooklyn Nets
15.0,38.0,8.0,21.0,16.0,7.0,97.0,32.0,86.0,37.2,20.0,31.0,64.5,13.0,42.0,31.0,18.0,29.0,47.0,19.0,23.0,8.0,21.0,3.0,-13,240:00,10384,Houston Rockets,8.0,52.0,19.0,7.0,25.0,9.0,110.0,42.0,80.0,52.5,18.0,20.0,90.0,8.0,32.0,25.0,8.0,35.0,43.0,27.0,29.0,10.0,19.0,10.0,13,240:00,New Orleans Pelicans
8.0,46.0,2.0,10.0,14.0,7.0,109.0,40.0,89.0,44.9,18.0,24.0,75.0,11.0,31.0,35.5,11.0,29.0,40.0,25.0,17.0,8.0,17.0,7.0,-26,240:00,10383,LA Clippers,22.0,78.0,34.0,24.0,21.0,9.0,135.0,53.0,103.0,51.5,20.0,25.0,80.0,9.0,26.0,34.6,21.0,34.0,55.0,26.0,18.0,12.0,13.0,6.0,26,240:00,Memphis Grizzlies
6.0,46.0,4.0,26.0,17.0,13.0,86.0,33.0,87.0,37.9,15.0,22.0,68.2,5.0,30.0,16.7,13.0,32.0,45.0,20.0,24.0,5.0,15.0,2.0,-30,240:00,10385,Detroit Pistons,16.0,36.0,37.0,1.0,17.0,13.0,116.0,40.0,79.0,50.6,18.0,23.0,78.3,18.0,36.0,50.0,6.0,41.0,47.0,24.0,18.0,10.0,13.0,5.0,30,240:00,Dallas Mavericks
8.0,54.0,5.0,18.0,13.0,12.0,115.0,45.0,101.0,44.6,10.0,12.0,83.3,15.0,43.0,34.9,14.0,27.0,41.0,25.0,25.0,9.0,8.0,3.0,-17,240:00,10386,New York Knicks,21.0,54.0,27.0,16.0,19.0,15.0,132.0,46.0,85.0,54.1,24.0,31.0,77.4,16.0,39.0,41.0,12.0,40.0,52.0,31.0,18.0,5.0,13.0,1.0,17,240:00,Denver Nuggets
15.0,64.0,30.0,17.0,25.0,9.0,131.0,52.0,96.0,54.2,12.0,20.0,60.0,15.0,36.0,41.7,11.0,31.0,42.0,31.0,24.0,10.0,11.0,4.0,15,240:00,10387,Milwaukee Bucks,9.0,64.0,2.0,17.0,11.0,8.0,116.0,44.0,85.0,51.8,18.0,30.0,60.0,10.0,32.0,31.2,12.0,29.0,41.0,28.0,20.0,7.0,16.0,6.0,-15,240:00,Los Angeles Lakers
14.0,42.0,20.0,15.0,16.0,14.0,113.0,44.0,90.0,48.9,6.0,8.0,75.0,19.0,38.0,50.0,10.0,40.0,50.0,34.0,18.0,8.0,14.0,7.0,18,240:00,10388,Orlando Magic,17.0,36.0,3.0,25.0,23.0,9.0,95.0,32.0,91.0,35.2,20.0,26.0,76.9,11.0,38.0,28.9,17.0,33.0,50.0,21.0,12.0,9.0,13.0,5.0,-18,240:00,Portland Trail Blazers
29.0,50.0,25.0,23.0,16.0,9.0,134.0,50.0,104.0,48.1,12.0,17.0,70.6,22.0,44.0,50.0,16.0,33.0,49.0,34.0,24.0,10.0,12.0,4.0,20,240:00,10389,Minnesota Timberwolves,9.0,52.0,3.0,12.0,8.0,9.0,114.0,41.0,83.0,49.4,23.0,26.0,88.5,9.0,25.0,36.0,5.0,33.0,38.0,29.0,20.0,4.0,19.0,3.0,-20,240:00,Sacramento Kings
18.0,54.0,8.0,10.0,18.0,8.0,92.0,38.0,99.0,38.4,8.0,11.0,72.7,8.0,33.0,24.2,15.0,31.0,46.0,24.0,17.0,8.0,13.0,4.0,-13,240:00,10390,San Antonio Spurs,13.0,50.0,23.0,14.0,17.0,10.0,105.0,39.0,82.0,47.6,18.0,24.0,75.0,9.0,21.0,42.9,10.0,41.0,51.0,18.0,12.0,8.0,13.0,2.0,13,240:00,Cleveland Cavaliers
6.0,44.0,21.0,7.0,9.0,13.0,121.0,46.0,82.0,56.1,13.0,19.0,68.4,16.0,33.0,48.5,5.0,35.0,40.0,27.0,17.0,4.0,12.0,5.0,12,240:00,10391,Chicago Bulls,27.0,50.0,8.0,4.0,25.0,13.0,109.0,40.0,93.0,43.0,16.0,23.0,69.6,13.0,43.0,30.2,11.0,32.0,43.0,26.0,16.0,7.0,8.0,1.0,-12,240:00,Charlotte Hornets
19.0,58.0,21.0,13.0,23.0,10.0,117.0,45.0,88.0,51.1,14.0,14.0,100,13.0,35.0,37.1,10.0,35.0,45.0,22.0,16.0,9.0,16.0,4.0,19,240:00,10392,Toronto Raptors,23.0,38.0,1.0,14.0,24.0,10.0,98.0,36.0,87.0,41.4,12.0,14.0,85.7,14.0,47.0,29.8,14.0,31.0,45.0,28.0,17.0,11.0,17.0,4.0,-19,240:00,Oklahoma City Thunder
8.0,52.0,13.0,17.0,19.0,9.0,119.0,44.0,98.0,44.9,15.0,18.0,83.3,16.0,46.0,34.8,6.0,28.0,34.0,28.0,21.0,4.0,10.0,6.0,-13,240:00,10395,Minnesota Timberwolves,20.0,72.0,13.0,17.0,12.0,12.0,132.0,48.0,93.0,51.6,24.0,27.0,88.9,12.0,30.0,40.0,11.0,40.0,51.0,32.0,19.0,4.0,13.0,7.0,13,240:00,Sacramento Kings
8.0,20.0,13.0,4.0,6.0,13.0,85.0,28.0,78.0,35.9,13.0,17.0,76.5,16.0,43.0,37.2,3.0,32.0,35.0,17.0,19.0,8.0,11.0,3.0,-26,240:00,10393,Golden State Warriors,16.0,48.0,30.0,16.0,14.0,13.0,111.0,41.0,89.0,46.1,12.0,17.0,70.6,17.0,51.0,33.3,11.0,41.0,52.0,26.0,16.0,3.0,9.0,9.0,26,240:00,Utah Jazz
4.0,40.0,9.0,7.0,8.0,8.0,105.0,41.0,74.0,55.4,6.0,13.0,46.2,17.0,37.0,45.9,3.0,35.0,38.0,29.0,15.0,7.0,21.0,7.0,-2,240:00,10394,Los Angeles Lakers,28.0,58.0,7.0,8.0,28.0,9.0,107.0,42.0,89.0,47.2,13.0,16.0,81.2,10.0,32.0,31.2,11.0,30.0,41.0,26.0,15.0,15.0,11.0,3.0,2,240:00,Portland Trail Blazers
14.0,52.0,28.0,16.0,13.0,10.0,132.0,44.0,92.0,47.8,29.0,42.0,69.0,15.0,30.0,50.0,18.0,42.0,60.0,32.0,23.0,6.0,12.0,4.0,25,240:00,10396,Memphis Grizzlies,8.0,54.0,0.0,15.0,12.0,12.0,107.0,41.0,94.0,43.6,18.0,21.0,85.7,7.0,35.0,20.0,10.0,30.0,40.0,27.0,29.0,4.0,9.0,7.0,-25,240:00,Detroit Pistons
2.0,40.0,9.0,16.0,10.0,10.0,112.0,39.0,84.0,46.4,24.0,28.0,85.7,10.0,29.0,34.5,12.0,30.0,42.0,19.0,21.0,6.0,10.0,3.0,-1,240:00,10397,Brooklyn Nets,2.0,46.0,13.0,9.0,3.0,13.0,113.0,43.0,85.0,50.6,16.0,18.0,88.9,11.0,31.0,35.5,10.0,31.0,41.0,29.0,23.0,7.0,11.0,5.0,1,240:00,Washington Wizards
10.0,50.0,15.0,25.0,22.0,9.0,112.0,39.0,81.0,48.1,24.0,28.0,85.7,10.0,32.0,31.2,11.0,32.0,43.0,25.0,19.0,12.0,13.0,4.0,15,240:00,10398,Miami Heat,6.0,34.0,5.0,13.0,9.0,8.0,97.0,36.0,85.0,42.4,14.0,16.0,87.5,11.0,41.0,26.8,12.0,27.0,39.0,19.0,23.0,8.0,17.0,6.0,-15,240:00,New Orleans Pelicans
9.0,70.0,21.0,21.0,33.0,8.0,139.0,53.0,97.0,54.6,18.0,22.0,81.8,15.0,39.0,38.5,14.0,23.0,37.0,25.0,28.0,12.0,11.0,3.0,19,240:00,10399,Toronto Raptors,7.0,54.0,10.0,21.0,18.0,8.0,120.0,43.0,82.0,52.4,18.0,30.0,60.0,16.0,38.0,42.1,13.0,28.0,41.0,25.0,20.0,5.0,21.0,4.0,-19,240:00,Houston Rockets
10.0,52.0,0.0,5.0,12.0,8.0,105.0,39.0,81.0,48.1,18.0,25.0,72.0,9.0,23.0,39.1,4.0,27.0,31.0,24.0,25.0,9.0,10.0,2.0,-7,240:00,10400,LA Clippers,5.0,46.0,17.0,8.0,17.0,7.0,112.0,38.0,78.0,48.7,23.0,27.0,85.2,13.0,39.0,33.3,8.0,33.0,41.0,19.0,23.0,4.0,13.0,3.0,7,240:00,Dallas Mavericks
10.0,40.0,13.0,17.0,11.0,13.0,116.0,39.0,90.0,43.3,24.0,33.0,72.7,14.0,36.0,38.9,16.0,35.0,51.0,24.0,18.0,3.0,13.0,3.0,2,240:00,10402,New York Knicks,18.0,42.0,7.0,13.0,20.0,10.0,114.0,42.0,91.0,46.2,15.0,17.0,88.2,15.0,45.0,33.3,5.0,33.0,38.0,27.0,24.0,4.0,7.0,5.0,-2,240:00,Golden State Warriors
8.0,50.0,6.0,15.0,11.0,11.0,107.0,40.0,88.0,45.5,17.0,25.0,68.0,10.0,38.0,26.3,11.0,28.0,39.0,18.0,22.0,6.0,14.0,4.0,-24,240:00,10401,Milwaukee Bucks,7.0,68.0,27.0,21.0,22.0,11.0,131.0,51.0,90.0,56.7,20.0,29.0,69.0,9.0,30.0,30.0,9.0,34.0,43.0,35.0,22.0,10.0,8.0,2.0,24,240:00,Phoenix Suns
