visitor_fastBreakPoints,visitor_pointsInPaint,visitor_biggestLead,visitor_secondChancePoints,visitor_pointsOffTurnovers,visitor_longestRun,visitor_points,visitor_fgm,visitor_fga,visitor_fgp,visitor_ftm,visitor_fta,visitor_ftp,visitor_tpm,visitor_tpa,visitor_tpp,visitor_offReb,visitor_defReb,visitor_totReb,visitor_assists,visitor_pFouls,visitor_steals,visitor_turnovers,visitor_blocks,visitor_plusMinus,visitor_min,game_id,visitor_team,home_fastBreakPoints,home_pointsInPaint,home_biggestLead,home_secondChancePoints,home_pointsOffTurnovers,home_longestRun,home_points,home_fgm,home_fga,home_fgp,home_ftm,home_fta,home_ftp,home_tpm,home_tpa,home_tpp,home_offReb,home_defReb,home_totReb,home_assists,home_pFouls,home_steals,home_turnovers,home_blocks,home_plusMinus,home_min,home_team
,,,,,,94.0,35.0,88.0,39.8,11.0,13.0,84.6,13.0,45.0,28.9,16.0,31.0,47.0,22.0,20.0,13.0,20.0,5.0,-1,240:00,14260,Washington Wizards,,,,,,,95.0,34.0,77.0,84.6,16.0,22.0,72.7,11.0,31.0,35.5,6.0,37.0,43.0,18.0,20.0,14.0,23.0,9.0,1,240:00,Utah Jazz
10.0,50.0,15.0,25.0,22.0,9.0,112.0,39.0,81.0,48.1,24.0,28.0,85.7,10.0,32.0,31.2,11.0,32.0,43.0,25.0,19.0,12.0,13.0,4.0,15,240:00,10398,Washington Wizards,6.0,34.0,5.0,13.0,9.0,8.0,97.0,36.0,85.0,42.4,14.0,16.0,87.5,11.0,41.0,26.8,12.0,27.0,39.0,19.0,23.0,8.0,17.0,6.0,-15,240:00,Utah Jazz
,,,,,,95.0,39.0,104.0,37.5,10.0,13.0,76.9,7.0,32.0,21.9,18.0,36.0,54.0,20.0,19.0,6.0,11.0,7.0,-11,240:00,13358,Washington Wizards,,,,,,,106.0,38.0,82.0,76.9,17.0,25.0,68.0,13.0,29.0,44.8,10.0,36.0,46.0,20.0,14.0,6.0,15.0,11.0,11,240:00,Utah Jazz
,,,,,,98.0,37.0,80.0,46.3,11.0,18.0,61.1,13.0,30.0,43.3,9.0,29.0,38.0,27.0,17.0,5.0,18.0,3.0,-26,240:00,13805,Washington Wizards,,,,,,,124.0,50.0,94.0,61.1,12.0,16.0,75.0,12.0,35.0,34.3,10.0,33.0,43.0,37.0,17.0,11.0,11.0,2.0,26,240:00,Utah Jazz
,,,,,,120.0,40.0,85.0,47.1,24.0,32.0,75.0,16.0,41.0,39.0,8.0,38.0,46.0,27.0,24.0,6.0,16.0,10.0,17,240:00,11034,Washington Wizards,,,,,,,103.0,35.0,89.0,75.0,26.0,32.0,81.3,7.0,33.0,21.2,10.0,34.0,44.0,24.0,29.0,8.0,15.0,4.0,-17,240:00,Utah Jazz
,,,,,,100.0,35.0,80.0,43.8,22.0,27.0,81.5,8.0,34.0,23.5,12.0,30.0,42.0,17.0,14.0,16.0,22.0,1.0,4,240:00,11748,Washington Wizards,,,,,,,96.0,37.0,78.0,81.5,14.0,18.0,77.8,8.0,30.0,26.7,8.0,33.0,41.0,24.0,22.0,17.0,25.0,4.0,-4,240:00,Utah Jazz
,,,,,,88.0,31.0,86.0,36.0,13.0,15.0,86.7,13.0,47.0,27.7,7.0,27.0,34.0,22.0,9.0,3.0,6.0,4.0,-23,240:00,13561,Washington Wizards,,,,,,,111.0,42.0,82.0,86.7,9.0,12.0,75.0,18.0,36.0,50.0,12.0,44.0,56.0,25.0,13.0,3.0,13.0,2.0,23,240:00,Utah Jazz
,,,,,,101.0,39.0,94.0,41.5,14.0,23.0,60.9,9.0,42.0,21.4,15.0,33.0,48.0,26.0,21.0,15.0,17.0,1.0,2,240:00,14080,Washington Wizards,,,,,,,99.0,36.0,80.0,60.9,18.0,25.0,72.0,9.0,37.0,24.3,12.0,36.0,48.0,19.0,18.0,8.0,24.0,11.0,-2,240:00,Utah Jazz
8.0,38.0,0.0,17.0,13.0,8.0,96.0,35.0,83.0,42.2,11.0,17.0,64.7,15.0,44.0,34.1,15.0,29.0,44.0,24.0,23.0,8.0,17.0,4.0,-14,240:00,10292,Washington Wizards,10.0,38.0,30.0,17.0,21.0,10.0,110.0,37.0,74.0,50.0,20.0,22.0,90.9,16.0,37.0,43.2,7.0,31.0,38.0,30.0,23.0,8.0,17.0,3.0,14,240:00,Utah Jazz
13.0,34.0,8.0,28.0,19.0,11.0,111.0,36.0,82.0,43.9,22.0,28.0,78.6,17.0,50.0,34.0,18.0,25.0,43.0,23.0,24.0,8.0,11.0,2.0,8,240:00,10668,Washington Wizards,2.0,36.0,17.0,14.0,13.0,9.0,103.0,35.0,70.0,50.0,21.0,25.0,84.0,12.0,33.0,36.4,8.0,27.0,35.0,18.0,25.0,6.0,15.0,3.0,-8,240:00,Utah Jazz
,,,,,,120.0,39.0,81.0,48.1,30.0,32.0,93.8,12.0,25.0,48.0,11.0,28.0,39.0,23.0,17.0,7.0,12.0,2.0,-2,240:00,11998,Washington Wizards,,,,,,,122.0,47.0,81.0,93.8,11.0,17.0,64.7,17.0,41.0,41.5,6.0,28.0,34.0,23.0,23.0,8.0,12.0,4.0,2,240:00,Utah Jazz
,,,,,,127.0,45.0,79.0,57.0,21.0,26.0,80.8,16.0,28.0,57.1,2.0,27.0,29.0,28.0,18.0,9.0,10.0,1.0,7,240:00,12133,Washington Wizards,,,,,,,120.0,42.0,82.0,80.8,20.0,25.0,80.0,16.0,40.0,40.0,9.0,33.0,42.0,29.0,25.0,7.0,17.0,5.0,-7,240:00,Utah Jazz
,,,,,,105.0,35.0,90.0,38.9,28.0,31.0,90.3,7.0,32.0,21.9,13.0,37.0,50.0,17.0,25.0,3.0,14.0,5.0,19,240:00,12438,Washington Wizards,,,,,,,86.0,31.0,91.0,90.3,16.0,22.0,72.7,8.0,40.0,20.0,14.0,34.0,48.0,15.0,22.0,4.0,13.0,3.0,-19,240:00,Utah Jazz
,,,,,,109.0,40.0,85.0,47.1,16.0,22.0,72.7,13.0,39.0,33.3,13.0,31.0,44.0,28.0,21.0,7.0,13.0,4.0,8,240:00,12439,Washington Wizards,,,,,,,101.0,37.0,76.0,72.7,18.0,24.0,75.0,9.0,28.0,32.1,8.0,27.0,35.0,21.0,23.0,5.0,17.0,4.0,-8,240:00,Utah Jazz
,,,,,,96.0,33.0,82.0,40.2,23.0,25.0,92.0,7.0,27.0,25.9,7.0,33.0,40.0,25.0,22.0,8.0,7.0,2.0,4,240:00,12441,Washington Wizards,,,,,,,92.0,27.0,71.0,92.0,28.0,32.0,87.5,10.0,35.0,28.6,8.0,33.0,41.0,13.0,22.0,2.0,12.0,9.0,-4,240:00,Utah Jazz
,,,,,,109.0,36.0,74.0,48.6,20.0,21.0,95.2,17.0,38.0,44.7,7.0,32.0,39.0,24.0,17.0,5.0,18.0,4.0,10,240:00,13644,Washington Wizards,,,,,,,99.0,35.0,76.0,95.2,17.0,21.0,81.0,12.0,34.0,35.3,7.0,23.0,30.0,25.0,17.0,11.0,14.0,2.0,-10,240:00,Utah Jazz
,,,,,,107.0,37.0,81.0,45.7,16.0,24.0,66.7,17.0,40.0,42.5,7.0,32.0,39.0,27.0,17.0,6.0,10.0,3.0,-9,240:00,14176,Washington Wizards,,,,,,,116.0,40.0,82.0,66.7,18.0,20.0,90.0,18.0,40.0,45.0,7.0,35.0,42.0,30.0,16.0,8.0,11.0,4.0,9,240:00,Utah Jazz
20.0,54.0,16.0,5.0,24.0,12.0,115.0,39.0,83.0,47.0,26.0,35.0,74.3,11.0,32.0,34.4,4.0,40.0,44.0,22.0,28.0,13.0,8.0,5.0,15,240:00,10465,Washington Wizards,8.0,24.0,10.0,5.0,12.0,10.0,100.0,30.0,75.0,40.0,26.0,36.0,72.2,14.0,40.0,35.0,5.0,40.0,45.0,19.0,30.0,4.0,18.0,1.0,-15,240:00,Utah Jazz
,,,,,,106.0,40.0,83.0,48.2,14.0,18.0,77.8,12.0,36.0,33.3,11.0,33.0,44.0,25.0,17.0,8.0,18.0,0.0,2,240:00,11829,Washington Wizards,,,,,,,104.0,39.0,87.0,77.8,13.0,16.0,81.3,13.0,36.0,36.1,9.0,24.0,33.0,24.0,15.0,8.0,11.0,3.0,-2,240:00,Utah Jazz
,,,,,,101.0,38.0,76.0,50.0,12.0,23.0,52.2,13.0,31.0,41.9,9.0,38.0,47.0,22.0,14.0,8.0,16.0,3.0,9,240:00,12187,Washington Wizards,,,,,,,92.0,35.0,79.0,52.2,9.0,14.0,64.3,13.0,39.0,33.3,6.0,29.0,35.0,20.0,18.0,5.0,11.0,0.0,-9,240:00,Utah Jazz
,,,,,,101.0,41.0,86.0,47.7,12.0,20.0,60.0,7.0,34.0,20.6,12.0,36.0,48.0,20.0,21.0,6.0,13.0,4.0,-7,240:00,12436,Washington Wizards,,,,,,,108.0,36.0,85.0,60.0,23.0,29.0,79.3,13.0,39.0,33.3,10.0,29.0,39.0,26.0,14.0,8.0,9.0,5.0,7,240:00,Utah Jazz
,,,,,,111.0,37.0,82.0,45.1,21.0,30.0,70.0,16.0,40.0,40.0,11.0,39.0,50.0,23.0,20.0,4.0,11.0,2.0,6,240:00,12437,Washington Wizards,,,,,,,105.0,38.0,85.0,70.0,12.0,17.0,70.6,17.0,49.0,34.7,8.0,26.0,34.0,24.0,24.0,1.0,7.0,2.0,-6,240:00,Utah Jazz
,,,,,,112.0,35.0,71.0,49.3,29.0,40.0,72.5,13.0,34.0,38.2,14.0,36.0,50.0,23.0,19.0,6.0,19.0,4.0,9,240:00,12440,Washington Wizards,,,,,,,103.0,37.0,88.0,72.5,16.0,19.0,84.2,13.0,43.0,30.2,11.0,23.0,34.0,27.0,30.0,11.0,12.0,4.0,-9,240:00,Utah Jazz
,,,,,,100.0,39.0,81.0,48.1,12.0,18.0,66.7,10.0,29.0,34.5,6.0,40.0,46.0,21.0,14.0,7.0,19.0,2.0,2,240:00,12771,Washington Wizards,,,,,,,98.0,34.0,87.0,66.7,20.0,21.0,95.2,10.0,37.0,27.0,10.0,31.0,41.0,20.0,19.0,11.0,11.0,0.0,-2,240:00,Utah Jazz
,,,,,,125.0,45.0,87.0,51.7,18.0,26.0,69.2,17.0,33.0,51.5,11.0,35.0,46.0,25.0,15.0,6.0,7.0,3.0,16,240:00,13191,Washington Wizards,,,,,,,109.0,41.0,88.0,69.2,13.0,16.0,81.3,14.0,37.0,37.8,8.0,30.0,38.0,26.0,18.0,6.0,8.0,4.0,-16,240:00,Utah Jazz
13.0,54.0,1.0,12.0,5.0,9.0,108.0,40.0,84.0,47.6,18.0,23.0,78.3,10.0,34.0,29.4,11.0,36.0,47.0,19.0,10.0,4.0,10.0,5.0,-12,240:00,10617,Washington Wizards,11.0,48.0,29.0,14.0,18.0,11.0,120.0,46.0,95.0,48.4,10.0,12.0,83.3,18.0,51.0,35.3,11.0,35.0,46.0,25.0,19.0,5.0,6.0,0.0,12,240:00,Utah Jazz
,,,,,,112.0,31.0,79.0,39.2,40.0,40.0,100.0,10.0,33.0,30.3,13.0,28.0,41.0,18.0,19.0,10.0,20.0,4.0,1,240:00,11660,Washington Wizards,,,,,,,111.0,44.0,91.0,100.0,14.0,21.0,66.7,9.0,35.0,25.7,14.0,30.0,44.0,27.0,27.0,8.0,19.0,3.0,-1,240:00,Utah Jazz
,,,,,,120.0,41.0,89.0,46.1,23.0,28.0,82.1,15.0,36.0,41.7,8.0,30.0,38.0,25.0,13.0,8.0,10.0,3.0,-8,240:00,13070,Washington Wizards,,,,,,,128.0,51.0,86.0,82.1,12.0,16.0,75.0,14.0,33.0,42.4,4.0,38.0,42.0,36.0,19.0,4.0,13.0,4.0,8,240:00,Utah Jazz
,,,,,,108.0,41.0,82.0,50.0,17.0,23.0,73.9,9.0,24.0,37.5,7.0,37.0,44.0,26.0,16.0,7.0,14.0,4.0,-2,240:00,11468,Washington Wizards,,,,,,,110.0,37.0,86.0,73.9,12.0,15.0,80.0,24.0,56.0,42.9,7.0,32.0,39.0,25.0,21.0,9.0,14.0,1.0,2,240:00,Utah Jazz
,,,,,,107.0,42.0,89.0,47.2,11.0,13.0,84.6,12.0,38.0,31.6,9.0,36.0,45.0,28.0,16.0,5.0,9.0,8.0,7,240:00,13462,Washington Wizards,,,,,,,100.0,38.0,82.0,84.6,13.0,18.0,72.2,11.0,29.0,37.9,7.0,36.0,43.0,24.0,16.0,6.0,11.0,5.0,-7,240:00,Utah Jazz
,,,,,,110.0,39.0,85.0,45.9,22.0,26.0,84.6,10.0,33.0,30.3,5.0,32.0,37.0,28.0,19.0,9.0,11.0,3.0,5,240:00,11787,Washington Wizards,,,,,,,105.0,33.0,69.0,84.6,27.0,32.0,84.4,12.0,34.0,35.3,2.0,38.0,40.0,21.0,23.0,5.0,20.0,3.0,-5,240:00,Utah Jazz
,,,,,,123.0,45.0,83.0,54.2,15.0,20.0,75.0,18.0,44.0,40.9,7.0,37.0,44.0,30.0,20.0,10.0,18.0,3.0,13,240:00,12268,Washington Wizards,,,,,,,110.0,38.0,90.0,75.0,17.0,24.0,70.8,17.0,47.0,36.2,13.0,30.0,43.0,29.0,17.0,13.0,14.0,1.0,-13,240:00,Utah Jazz
,,,,,,99.0,37.0,83.0,44.6,17.0,20.0,85.0,8.0,26.0,30.8,12.0,29.0,41.0,23.0,17.0,6.0,17.0,1.0,3,240:00,13083,Washington Wizards,,,,,,,96.0,36.0,82.0,85.0,12.0,20.0,60.0,12.0,40.0,30.0,10.0,28.0,38.0,26.0,20.0,10.0,13.0,8.0,-3,240:00,Utah Jazz
,,,,,,121.0,47.0,87.0,54.0,14.0,18.0,77.8,13.0,36.0,36.1,11.0,34.0,45.0,31.0,19.0,10.0,13.0,3.0,26,240:00,13269,Washington Wizards,,,,,,,95.0,35.0,80.0,77.8,15.0,21.0,71.4,10.0,35.0,28.6,8.0,31.0,39.0,25.0,17.0,7.0,18.0,3.0,-26,240:00,Utah Jazz
,,,,,,97.0,32.0,82.0,39.0,22.0,29.0,75.9,11.0,34.0,32.4,9.0,32.0,41.0,24.0,19.0,5.0,11.0,8.0,-19,240:00,14119,Washington Wizards,,,,,,,116.0,41.0,96.0,75.9,16.0,22.0,72.7,18.0,49.0,36.7,18.0,39.0,57.0,28.0,21.0,8.0,14.0,8.0,19,240:00,Utah Jazz
19.0,34.0,5.0,13.0,15.0,13.0,111.0,40.0,94.0,42.6,12.0,16.0,75.0,19.0,50.0,38.0,10.0,37.0,47.0,20.0,13.0,5.0,10.0,4.0,-14,240:00,10792,Washington Wizards,11.0,36.0,24.0,13.0,12.0,13.0,125.0,45.0,91.0,49.5,12.0,14.0,85.7,23.0,58.0,39.7,6.0,42.0,48.0,33.0,16.0,4.0,8.0,3.0,14,240:00,Utah Jazz
,,,,,,103.0,37.0,87.0,42.5,18.0,23.0,78.3,11.0,29.0,37.9,12.0,32.0,44.0,22.0,24.0,12.0,18.0,5.0,-4,240:00,11897,Washington Wizards,,,,,,,107.0,37.0,85.0,78.3,21.0,23.0,91.3,12.0,39.0,30.8,11.0,35.0,46.0,24.0,22.0,7.0,20.0,6.0,4,240:00,Utah Jazz
,,,,,,106.0,41.0,89.0,46.1,15.0,19.0,78.9,9.0,36.0,25.0,15.0,34.0,49.0,29.0,24.0,8.0,12.0,5.0,-9,240:00,12914,Washington Wizards,,,,,,,115.0,40.0,83.0,78.9,20.0,24.0,83.3,15.0,29.0,51.7,10.0,29.0,39.0,25.0,17.0,6.0,11.0,2.0,9,240:00,Utah Jazz
,,,,,,105.0,37.0,78.0,47.4,22.0,28.0,78.6,9.0,28.0,32.1,12.0,32.0,44.0,21.0,16.0,5.0,14.0,5.0,18,240:00,13149,Washington Wizards,,,,,,,87.0,30.0,80.0,78.6,15.0,18.0,83.3,12.0,37.0,32.4,12.0,24.0,36.0,22.0,22.0,9.0,18.0,1.0,-18,240:00,Utah Jazz
,,,,,,126.0,48.0,99.0,48.5,17.0,20.0,85.0,13.0,37.0,35.1,15.0,39.0,54.0,34.0,20.0,10.0,19.0,10.0,12,240:00,13876,Washington Wizards,,,,,,,114.0,42.0,94.0,85.0,19.0,20.0,95.0,11.0,37.0,29.7,5.0,30.0,35.0,19.0,17.0,8.0,17.0,2.0,-12,240:00,Utah Jazz
14.0,34.0,14.0,12.0,7.0,11.0,109.0,40.0,79.0,50.6,16.0,21.0,76.2,13.0,32.0,40.6,6.0,37.0,43.0,24.0,22.0,5.0,15.0,5.0,11,240:00,10210,Washington Wizards,10.0,44.0,13.0,18.0,15.0,11.0,98.0,33.0,86.0,38.4,23.0,30.0,76.7,9.0,35.0,25.7,12.0,31.0,43.0,24.0,18.0,10.0,10.0,4.0,-11,240:00,Utah Jazz
11.0,32.0,2.0,12.0,13.0,10.0,82.0,28.0,82.0,34.1,19.0,23.0,82.6,7.0,41.0,17.1,13.0,28.0,41.0,13.0,17.0,9.0,9.0,4.0,-17,240:00,10521,Washington Wizards,11.0,38.0,20.0,10.0,16.0,10.0,99.0,35.0,72.0,48.6,16.0,19.0,84.2,13.0,28.0,46.4,6.0,32.0,38.0,20.0,19.0,6.0,13.0,3.0,17,240:00,Utah Jazz
10.0,46.0,5.0,14.0,9.0,12.0,92.0,34.0,79.0,43.0,18.0,20.0,90.0,6.0,34.0,17.6,9.0,28.0,37.0,18.0,17.0,4.0,14.0,6.0,-14,240:00,10935,Washington Wizards,13.0,52.0,21.0,18.0,22.0,12.0,106.0,40.0,92.0,43.5,17.0,18.0,94.4,9.0,36.0,25.0,15.0,32.0,47.0,21.0,18.0,5.0,11.0,2.0,14,240:00,Utah Jazz
15.0,54.0,5.0,12.0,18.0,9.0,103.0,38.0,84.0,45.2,19.0,22.0,86.4,8.0,30.0,26.7,5.0,29.0,34.0,17.0,25.0,10.0,8.0,4.0,-16,240:00,10936,Washington Wizards,8.0,42.0,18.0,21.0,12.0,10.0,119.0,40.0,78.0,51.3,25.0,31.0,80.6,14.0,29.0,48.3,8.0,36.0,44.0,25.0,22.0,5.0,14.0,3.0,16,240:00,Utah Jazz
6.0,36.0,2.0,14.0,9.0,12.0,85.0,31.0,85.0,36.5,14.0,15.0,93.3,9.0,32.0,28.1,10.0,26.0,36.0,14.0,19.0,8.0,15.0,2.0,-35,240:00,10939,Washington Wizards,15.0,56.0,37.0,11.0,23.0,12.0,120.0,45.0,84.0,53.6,17.0,23.0,73.9,13.0,33.0,39.4,8.0,38.0,46.0,26.0,13.0,8.0,11.0,4.0,35,240:00,Utah Jazz
,,,,,,96.0,34.0,78.0,43.6,21.0,23.0,91.3,7.0,29.0,24.1,5.0,28.0,33.0,18.0,17.0,3.0,13.0,2.0,-23,240:00,11985,Washington Wizards,,,,,,,119.0,41.0,83.0,91.3,22.0,22.0,100.0,15.0,39.0,38.5,9.0,32.0,41.0,25.0,20.0,6.0,9.0,5.0,23,240:00,Utah Jazz
,,,,,,119.0,40.0,84.0,47.6,27.0,35.0,77.1,12.0,32.0,37.5,13.0,43.0,56.0,27.0,17.0,5.0,14.0,7.0,6,240:00,12952,Washington Wizards,,,,,,,113.0,40.0,94.0,77.1,16.0,25.0,64.0,17.0,45.0,37.8,5.0,31.0,36.0,23.0,22.0,11.0,8.0,4.0,-6,240:00,Utah Jazz
,,,,,,105.0,39.0,94.0,41.5,14.0,16.0,87.5,13.0,43.0,30.2,16.0,35.0,51.0,24.0,10.0,8.0,17.0,4.0,-4,240:00,13659,Washington Wizards,,,,,,,109.0,43.0,92.0,87.5,9.0,11.0,81.8,14.0,40.0,35.0,8.0,33.0,41.0,28.0,15.0,11.0,11.0,7.0,4,240:00,Utah Jazz
,,,,,,106.0,36.0,87.0,41.4,21.0,23.0,91.3,13.0,44.0,29.5,9.0,44.0,53.0,26.0,13.0,10.0,15.0,2.0,17,240:00,14319,Washington Wizards,,,,,,,89.0,35.0,84.0,91.3,9.0,12.0,75.0,10.0,41.0,24.4,2.0,40.0,42.0,25.0,17.0,10.0,15.0,3.0,-17,240:00,Utah Jazz
26.0,42.0,6.0,5.0,14.0,10.0,106.0,38.0,80.0,47.5,20.0,20.0,100,10.0,33.0,30.3,4.0,30.0,34.0,23.0,16.0,6.0,12.0,4.0,-7,240:00,10639,Washington Wizards,14.0,50.0,11.0,13.0,17.0,9.0,113.0,43.0,86.0,50.0,12.0,16.0,75.0,15.0,37.0,40.5,11.0,34.0,45.0,26.0,20.0,6.0,11.0,4.0,7,240:00,Utah Jazz
6.0,28.0,3.0,15.0,19.0,13.0,79.0,27.0,77.0,35.1,18.0,24.0,75.0,7.0,30.0,23.3,10.0,25.0,35.0,14.0,22.0,11.0,11.0,1.0,-20,240:00,10937,Washington Wizards,19.0,28.0,20.0,7.0,17.0,11.0,99.0,32.0,67.0,47.8,19.0,22.0,86.4,16.0,33.0,48.5,8.0,36.0,44.0,22.0,24.0,6.0,18.0,3.0,20,240:00,Utah Jazz
19.0,48.0,4.0,7.0,24.0,7.0,108.0,38.0,82.0,46.3,25.0,28.0,89.3,7.0,35.0,20.0,5.0,28.0,33.0,24.0,26.0,9.0,13.0,5.0,-8,240:00,10938,Washington Wizards,18.0,34.0,14.0,7.0,11.0,10.0,116.0,37.0,68.0,54.4,26.0,34.0,76.5,16.0,33.0,48.5,4.0,28.0,32.0,25.0,24.0,5.0,16.0,2.0,8,240:00,Utah Jazz
13.0,62.0,20.0,17.0,22.0,9.0,99.0,42.0,87.0,48.3,8.0,11.0,72.7,7.0,28.0,25.0,13.0,36.0,49.0,19.0,12.0,7.0,12.0,6.0,9,240:00,10940,Washington Wizards,11.0,48.0,3.0,9.0,13.0,8.0,90.0,36.0,87.0,41.4,6.0,7.0,85.7,12.0,37.0,32.4,6.0,29.0,35.0,21.0,16.0,8.0,13.0,6.0,-9,240:00,Utah Jazz
,,,,,,99.0,32.0,73.0,43.8,25.0,28.0,89.3,10.0,28.0,35.7,9.0,30.0,39.0,20.0,24.0,7.0,20.0,3.0,-2,240:00,11969,Washington Wizards,,,,,,,101.0,35.0,81.0,89.3,16.0,22.0,72.7,15.0,37.0,40.5,12.0,25.0,37.0,21.0,20.0,10.0,13.0,3.0,2,240:00,Utah Jazz
,,,,,,101.0,39.0,76.0,51.3,13.0,15.0,86.7,10.0,36.0,27.8,3.0,29.0,32.0,23.0,18.0,7.0,17.0,4.0,-28,240:00,12247,Washington Wizards,,,,,,,129.0,49.0,88.0,86.7,13.0,15.0,86.7,18.0,39.0,46.2,10.0,32.0,42.0,39.0,13.0,3.0,11.0,0.0,28,240:00,Utah Jazz
,,,,,,104.0,41.0,86.0,47.7,12.0,16.0,75.0,10.0,35.0,28.6,6.0,33.0,39.0,29.0,20.0,3.0,14.0,1.0,-5,240:00,13327,Washington Wizards,,,,,,,109.0,42.0,88.0,75.0,14.0,15.0,93.3,11.0,35.0,31.4,10.0,33.0,43.0,27.0,17.0,10.0,13.0,1.0,5,240:00,Utah Jazz
,,,,,,98.0,37.0,85.0,43.5,11.0,12.0,91.7,13.0,36.0,36.1,7.0,39.0,46.0,23.0,16.0,7.0,12.0,12.0,7,240:00,13533,Washington Wizards,,,,,,,91.0,35.0,89.0,91.7,9.0,14.0,64.3,12.0,33.0,36.4,11.0,38.0,49.0,23.0,13.0,8.0,15.0,3.0,-7,240:00,Utah Jazz
,,,,,,105.0,36.0,86.0,41.9,21.0,23.0,91.3,12.0,35.0,34.3,15.0,34.0,49.0,23.0,17.0,4.0,16.0,3.0,1,240:00,13937,Washington Wizards,,,,,,,104.0,38.0,90.0,91.3,14.0,19.0,73.7,14.0,39.0,35.9,18.0,29.0,47.0,23.0,19.0,12.0,13.0,4.0,-1,240:00,Utah Jazz
11.0,38.0,27.0,21.0,17.0,10.0,123.0,44.0,88.0,50.0,13.0,15.0,86.7,22.0,44.0,50.0,11.0,38.0,49.0,33.0,18.0,9.0,14.0,1.0,23,240:00,10161,Washington Wizards,17.0,28.0,6.0,6.0,24.0,10.0,100.0,30.0,79.0,38.0,26.0,29.0,89.7,14.0,34.0,41.2,6.0,29.0,35.0,24.0,14.0,10.0,15.0,1.0,-23,240:00,Utah Jazz
,,,,,,96.0,34.0,82.0,41.5,22.0,25.0,88.0,6.0,23.0,26.1,8.0,36.0,44.0,22.0,20.0,5.0,14.0,2.0,-8,240:00,11638,Washington Wizards,,,,,,,104.0,33.0,78.0,88.0,26.0,31.0,83.9,12.0,38.0,31.6,5.0,32.0,37.0,19.0,14.0,10.0,13.0,3.0,8,240:00,Utah Jazz
,,,,,,113.0,44.0,87.0,50.6,11.0,17.0,64.7,14.0,35.0,40.0,9.0,35.0,44.0,30.0,18.0,13.0,11.0,5.0,16,240:00,13037,Washington Wizards,,,,,,,97.0,34.0,83.0,64.7,19.0,22.0,86.4,10.0,37.0,27.0,11.0,33.0,44.0,26.0,21.0,5.0,16.0,2.0,-16,240:00,Utah Jazz
,,,,,,115.0,42.0,84.0,50.0,13.0,18.0,72.2,18.0,43.0,41.9,10.0,36.0,46.0,29.0,14.0,5.0,16.0,6.0,3,240:00,14232,Washington Wizards,,,,,,,112.0,40.0,92.0,72.2,19.0,20.0,95.0,13.0,34.0,38.2,13.0,30.0,43.0,27.0,16.0,12.0,10.0,3.0,-3,240:00,Utah Jazz
11.0,52.0,27.0,14.0,12.0,13.0,111.0,45.0,99.0,45.5,10.0,10.0,100,11.0,37.0,29.7,14.0,41.0,55.0,26.0,18.0,8.0,14.0,5.0,21,240:00,10548,Washington Wizards,12.0,44.0,11.0,4.0,8.0,11.0,90.0,35.0,88.0,39.8,10.0,13.0,76.9,10.0,33.0,30.3,6.0,32.0,38.0,27.0,9.0,8.0,14.0,5.0,-21,240:00,Utah Jazz
,,,,,,113.0,38.0,83.0,45.8,22.0,25.0,88.0,15.0,33.0,45.5,17.0,25.0,42.0,23.0,10.0,6.0,15.0,4.0,1,240:00,11251,Washington Wizards,,,,,,,112.0,48.0,99.0,88.0,2.0,4.0,50.0,14.0,36.0,38.9,20.0,25.0,45.0,22.0,22.0,9.0,14.0,4.0,-1,240:00,Utah Jazz
,,,,,,105.0,33.0,84.0,39.3,25.0,25.0,100.0,14.0,36.0,38.9,8.0,36.0,44.0,20.0,18.0,5.0,13.0,5.0,-13,240:00,13209,Washington Wizards,,,,,,,118.0,46.0,94.0,100.0,12.0,17.0,70.6,14.0,40.0,35.0,10.0,37.0,47.0,30.0,16.0,8.0,8.0,8.0,13,240:00,Utah Jazz
8.0,28.0,8.0,11.0,10.0,10.0,92.0,33.0,81.0,40.7,12.0,16.0,75.0,14.0,46.0,30.4,10.0,33.0,43.0,19.0,22.0,7.0,16.0,6.0,-12,240:00,10237,Washington Wizards,11.0,38.0,14.0,12.0,13.0,10.0,104.0,37.0,80.0,46.2,18.0,25.0,72.0,12.0,35.0,34.3,9.0,34.0,43.0,24.0,15.0,12.0,14.0,6.0,12,240:00,Utah Jazz
,,,,,,107.0,40.0,84.0,47.6,13.0,15.0,86.7,14.0,39.0,35.9,5.0,27.0,32.0,28.0,18.0,11.0,12.0,2.0,-3,240:00,11199,Washington Wizards,,,,,,,110.0,38.0,72.0,86.7,18.0,21.0,85.7,16.0,37.0,43.2,4.0,33.0,37.0,27.0,16.0,7.0,19.0,2.0,3,240:00,Utah Jazz
,,,,,,142.0,54.0,92.0,58.7,13.0,18.0,72.2,21.0,39.0,53.8,6.0,38.0,44.0,41.0,13.0,17.0,9.0,4.0,60,240:00,13616,Washington Wizards,,,,,,,82.0,35.0,87.0,72.2,7.0,11.0,63.6,5.0,30.0,16.7,10.0,33.0,43.0,20.0,19.0,4.0,24.0,2.0,-60,240:00,Utah Jazz
